x0;y;y_hat;right
[-448,-778,-442,-701,-588,-734,-684,890,-244,580,-826,560,-414,990,-490,-920,548,594,-506,-72,266,-442,812,232,116,-590,-168,262,564,380,884,25,948,-400,979,-615,-315,-440,282,-748];5;5;True
[-102,-977,-633,-572,-723,131];4;4;True
[945,494,-58,296,343,346,30,136,-240,530,626,-821,-52,-832,-579,-854,-470,526];4;4;True
[-316,318,832,762,-660,758,952,-414,1000,-466,1000,602,474,674,-582,280,-340,384,-388,-94,-504,94,684,948,776,584];0;0;True
[666,915,140,-794,794,984,332,136,978,-462,-242,79,-411,-174,818,-358,-108,129,262,770];4;4;True
[-766,184,918,-922,350,-752];0;0;True
[-996,-391,701,188,-925,184,429,-674,-652,-167,136,-161,-591,631,580,913,-875,-746,-225,969,-127,-378,769,-757,-107,627,583,250,418,-322];18;19;False
[338,6,792,856,526,-54,-368,702,1000,474,790,-42,-992,-84,58,-366,-384,480];0;0;True
[610,465,-843,-912,107,923,92,-406,240,662,-173,-934,841,665,345,760,835,-489,-833,-766,-140,670,-909,758,219,283,-885,512,924,-427,-963,-667,-915,701,473,-443,-473,-595,-837,293,-9];27;28;False
[-499,345,-269,779,855,-945,-250,955,473,-259,-967,-130,634,598,577,-714,877,-265,-107,-121,-161,-990,-283,-939,-741,590,-290,-414,697,-930,782,-273,-711,-881,273,977,769,-783,106,-987,621,-541,607,49];32;32;True
[-627,-215,773,193,-186,-545,-24,-222];5;5;True
[731,-441,-463,-648,-701,-617,-699,681,-768,807,221,5,266,-749,-25,869,73,-210,-537,-335];16;18;False
[306,-72,-269,884,-354,51,-238,365,118,659,-265,-942,-105,46,716,-643,750,-968,331,958,465,108,380,267,202,299,154,710,-795,211,31,464,-218,8,-572,796,950,-667,595,-21,-160,-429,-222,-261,-634,-875,-102];20;19;False
[-599,315,855,-456,76,279,487,-267,445,-627,365,-390,322,-331,-415,778,-182,-845,463];13;15;False
[266,-213,833,33];3;3;True
[198,107,940,-639,1,-106,693,726,464,37,-516];5;5;True
[613,-907,408,701,-579,50];4;4;True
[188,644,-344,636,-790,339,470,-378,848,-986,908,802,318,-870,-524,392,-430,-608,150,-440,-894,-764,608,-618,812,678,-106,728,516,-496,-114,972,716,-516,72,72,-456,374,732,718,-144,-959,-99];3;3;True
[520,472,806,566,894,401,-315,195,164,534,-69,144,672,833,102,-563,-932,718,782,-22,-80,377,296,118,-552,644,569,167,-793,-808];10;10;True
[631,-167,-439,59,727,-719,231,-11,-263,-209,139,323,-983,567,193,-647,-801,775,-635,843,-201,-343,303,-305,439,755,115,175,-723,117,901,-575,-987,963,543,-963,-89,-673,455,-923,-713,-307,-851,-743,-133,-847,709,717];48;47;False
[-975,230,-797,591,109,-743,-438];5;5;True
[856,737,743,511,-24,-208,738,698,-295,59,25,247,569,-789,121,-869,520,406,617,-791,291,-611,826,855,-637,-470,523,-755,863];20;21;False
[463,755,-342,-805,963,-853,-67,-893,959,-323,405];10;9;False
[-301,611,255,-239,-177,-141,669,345,-179,-375,955];11;11;True
[503,-363,15,598,-759,-839,973,-79,-25,-891,343,801,919,-445,-799,827,-361,183,-691,-425,-423,83,337,-319,845,321,75,437,-483,-319,-513,155];31;29;False
[809,889,-737,-153,-573,-113,229,833,139,685,367,259,-497,-117,-683,-367,883,-3,-53,525,285,489,-897,-703,-179,-15,-561,-291,-509,241,-611,-817,811,-15,287,339,-645,209,-343,171];40;40;True
[-306,728,-436,82,-614];0;0;True
[939,-211,-127,882,140,-402,369,-44,178,806,-419,-985,279];7;6;False
[159,462,897,601,-203,340,-477,-772,440,341,8,-984,979,636,833,509,624,591,-101,-31,253];13;12;False
[804,178,-654,-309,-670,-642,-875,-516,886,212,70,-966,340,429,112,-992,-199,207];5;5;True
[-647,-533,499,823,-947,-24,-428,-249,-623,817,-187,675,-981,599,387,838,-155,-177,-127,177,-317,923,431,93];21;21;True
[402,134,-482,-548,-172,704,-948,240,90,966,690,623,208,14,-220,20,-48,-100,584,-188,396,-558];1;1;True
[-294,-164,630,934,-456,876,624,114,-698,560,-250,-152,1000,-318,362,-840,-342,-346,-578,100,252];0;0;True
[-1,743,-23,457,229,385,763,943,871,-463,-409,-225];12;12;True
[527,645,807,971,55,287,875,-79,-253,-389,-63,-781,-327,-741,837,911,993,543];18;18;True
[-407,627,130,-499,245,661,-397,-85,-125,952,-63,-149,-191,-429,813,-678,-897,144,125,524,-802,-470,915,-183,646,-702,-85,-181,996,-611,-542,-312,-935,795,51,-263,194,162,45,-829,811,511,108,-499];29;31;False
[567,-322,283,-455,71,-793,587,608,-818,457,-956,390,-946,-181,-6,628,375,-848,-584,-757,-217,-971,553,-333,315,330,702,48,26,105,648,-137,864,-985,863,230,562,-21,-339,89,-953,-869,631,863,-451,759,732];28;30;False
[400,-32];0;0;True
[-892,133,372,-563,-776,-834,300,42,674,850,-14,-822,508,770,-333,-805,528,984,-711,555,-734,598,268];6;6;True
[614,-370,208,-892,-228,-884,-220,380,-187,576,-346,-996,-356,-788,-820,462,-404,999,872,44,-650,-202,790,926,44,34,998,-803,803,136,622,886,-561,916,-384];5;5;True
[-406,-406,-507,658,750,-277,974,186,-844,-995,876,-162,48,416,-515,428,370,-544,-770,-14,214,-478,-454,520,488,744,796,784,932,962,-978,82,538,-310,-422,-438,2,-806,-204,424,784,-664,553,-888,-910,654,-976,996,206,922];5;5;True
[817,423,107,491,76,619,-192,601,581,962,70,542,-935,340,865,-111,951,983,-863,20,-942,-173,823,-884,763,620,-802,780,-133,517,-796,-936,679,-592,681,910,-29,-863,712,718,-973,525,915,-645,624,-559,-334,431];28;30;False
[710,-37,-159,461,327,636,997,-777,-125,-375,-770,269,406,96,-240,-460,844,-355,278,468,-483,174,-92,447,449,-358,770,515,-833,456,-98,261,-2,308,-604,-689,-461,693];19;21;False
[-32,826,454,-166,-988,578,-268,96,-900,-94,874,-692,520,470,282];0;0;True
[-323,669,737,-651];4;4;True
[-904,82,430,878,-470];0;0;True
[900,-44,210,-728,130,976,-770];0;0;True
[-417,588,86,-175,790,-154,-562,-987,-22,-996,-852,-978,388,-716,-954,668,752,-735,-446,-356,636,-372,-56,398,714,-211,760,-378,561,333,-820,-938,28,-136,-16,168,-190,-352,16,-756,772,526,-871];8;8;True
[-582,-503,-52,96,243,518,-676,388,-546,358,-423,-760,-278,-489,-300,-451,-695,-927,813,-776,-222];8;10;False
[443,951,-87,561,47,-843,-695,-603,-644,-570,156,-345,593,-413,-561,175,-107,836,388,202,-427,114,-259,230,-219,335,-353,-786,-426,783,-8,739,237,-593,813,-127,855,542];26;28;False
[218,482,518,732,-644,-712,-410,718,-460,-514,672,306,-934,106,-628,-844];0;0;True
[274,981,343,-213,-733,637,120,-385,-580,307,851,-287,611,-56,171,-250,-509,36,162,-457];13;13;True
[662,48,326,-692,960,-810,-802,414,-190,-802,-198,-442,876,-818,48,774];0;0;True
[-778,395,569,375,-736,434,-945,-223,492,638,-251,-176,662,474,-988,673,802,-472,162,542,134,-33,-148,45,52,-482,344,-531,113,184,-127,-264,453,970];13;13;True
[712,597,888,-736,-314,-297,-331,586];3;3;True
[347,857,-298,-147,-149,-269,-311];6;6;True
[346,936,974,-498,192,860,976,-450,416,-270,808];0;0;True
[-854,-766,222,-834,-186,52,-494,-814,-668,68,100,424,294,464,-384,-180,978,-354,-908,718,352,670,78,212,78,-160,-614,870,-892,-520,256,-554,670,-564,938,-372,146,630,20,710,-968,160,112,392,-400,-8,-104,-262];0;0;True
[630,248,-243,352,-443,606,340,-484,751,380,-789,-506,-246,-656,548,910,-975,-171,-32,-775,724,-174,502,388,-739,470,82,-505,-574,678,-666,-932,196,-98,266,872,472,354,-52,722];9;9;True
[652,-272,144];0;0;True
[-813,237,-627];3;3;True
[-415,-370,46,-800,78,-475,897,-672,774,-512,562,-322,662,560,-965,278,-793,-294];5;7;False
[840,836,140,-970,289,658,-762,-688,-668,259,488,409,-281,744,604,-580,-483,-432,744,98,487,266,764,818,-320,356,-412,440,968,486,273,801,-280,-598,361,-728,878,-802];9;9;True
[-740,787];1;1;True
[-796,-572,-317,730,-238,44,-736,-838,408,12,278,298,-31,-230,-660,942,894,-266,-83,-834,746];3;3;True
[289,-131,-501,-227,187,395,-441,-669,-159,-841,937,-965,571,-899,-741,443,865,-135,-931,-467,-855,33,339,503,-995];25;24;False
[-531,449,575,-209,-143,-575,121,-304,-951,316,565,623,-729,217,840,-847,-845,614,423,-849,762,-477,585,-519,-40,153,-203,281,707,163,587,243,297,-573];28;26;False
[-126,493,994,-917,-3,47,932,-243,-944,-166,-676,507,-202,-994,-206,556,-765,36,817,-83,552,-660,765,474,381,394,814,315,-232,468,588,543];13;13;True
[196,156,-274,-571,-608,-495,808,490,935,-163,-331,-653,-266,458,530,446,-203,496,4,908,-877,-843,321,-231,-390,-756,532,-554,724,976];11;11;True
[-610,-626,787,724,596,-686,-986,-288,718,-308,105,99,86,726,814,296,-176,-784,736,614,620,272,38,192,-362,-139,662,-764,514,194,-183,762,-126,-142,-734,-186,-760,-14,644,442,112];5;4;False
[810,285,694,922,-792,-999,576,-629,821,-616,241,-239];6;6;True
[822,580,94,-592,-830,-490,-556,-500,-312,180,510,-996,910,-718,730,-18,-172,-916,870,992,-54,474,-196,930,932,16,276,428,-786,-538,-440,494,216,342,-178,-76,474,510,-304,380,-658,-2,-912,-428,920,-714,830,-842,244,-668];0;0;True
[-974,-680,-32,224,-430,-158,-996,-58,714,918,-196,-144,458,-140,656,290,120,648,226,288,-670,80,524,-464,-212,460,280,438];0;0;True
[-946,969,99,-165,181,-267,55,817,-927,-653,333,-747,971,-675,635,79,535,755,191,543,-863,-751,187,-831,-669,873,621,575,6,-980,155,-451,789,365,71,463,-159,-23,-433,-881,201,743,125,463,9,415,-143,153];45;40;False
[-761,295,-119,571,855,613,-211,831,-583,-383,35,-277,351];13;13;True
[591,855,181,787,-939,525,-225,-491,763,-203,-435,547,114,415,913,331,-233,749,859,527,-335,772,-569,-885,625,275,193,-603,-445,-35,983];29;31;False
[63,-922,-949,799,785,-456,-532,-249,-563,-79,801,-15,72,383,-605,825,720,-59,-471,-933,987,423,204,587,910,-751,763,-73,781,273,150,-877];24;23;False
[-449,105,-753,73,345,-159,-507,926,788,-403,916,-670,-910,-807,773,-361,494,355,-628,907,-686,-609,85,-715,843,-340,-866,589,45,-395,65,-781];22;21;False
[111,-151,530,485,218,-953,-894,-851,287,-997,-621,-251,818,-978,703,-987,-992,-685,810,451,358,291,59,-131,916,-245,984,-715,366,770,537,-307,-349,85];22;22;True
[-973,-231,802,-559,918,504,-195,512];4;3;False
[257,242,-672,-44,0,-378,-456,-538,-11,131,848,437,-771,932,494,72,-54,923,269,-223,536,296,418,-66,-16,431,829,413,500,500,-834,532,412,718,198,-64,514,802,-400,-128,-243];12;12;True
[182,289,180,866];1;1;True
[757,-5,973,-871,-185,-37,817,-41,-461,43,-989,-295,819,637];14;14;True
[944,-362,418,-146,548,94,284,709,-317,-944,-118,711,535,236,961,-96,-144,845,878,-687,925,914,556,233,20,-403,-155,-769,-759,-88,-98,716,-612,566,-252,-62,-607,511,966,-774,-408];15;14;False
[-379,41,-85,505,269,-215,-196,355,-479,-803,47,-982,763,-482,823,367,163,985,91,871,-519,-817,31,335,-973];22;22;True
[-140,854,-824,-872];0;0;True
[-932,356,-229,-462,244,-822,486,-946,-438,-388,-808,-251,-66,800,-500,316,-674,157,346,-530,-60,416,-835,-966,646,-528,398,-968,-334,226,270,268,-254,440,-220,682,-504,-120,-366,-992,138,-532,906,175,524,16];5;5;True
[905,891,-819,-183,-379,153,-841,799,-83,45,-559,553,477,673,169,349,267,123,-265,-417,825,-485,-9,629,-843,-573,247,587,-605,-137,-653,-221,-641,727,865,-649,-389,587,423,697,241,831,163,-487];44;42;False
[-375,-493,585,739,101,93,-273,-945,341,455,619,-569,963,-47,283,-569,921,261,-971,-803,-951,-529,637,547,-705,313,885,397,17,35,69,423,-223,939,-469];35;35;True
[619,-275,-237,-465,225,-377,-451,-397];8;8;True
[793,-804,795,163,803,731,-648,-681,-296,-3,799,199,-225,-711,-95,564,-672,854,-355,223,77,114,-608,753,755,217,695,783,-130,750,-201,353,-986,-163,-465,943];25;25;True
[257,325,-302,864,-390,855,-749];4;4;True
[387,339,-852,-978,827,-993,-624,-49,-167,361,-7,859,-318,-459,917,-531,148,939,931,-219,-629,777,-372,-767,47,-549,321,401,540,718,-764,872,-472,960,177,848,408,31,22,989,-410,429,-481,54,-819,-563,920,-306];29;28;False
[-203,185,-229,855,523,-734,-489,-197,537,105,461,427,-393,-969];13;12;False
[254,342,-754,-540,491,97,-398,314,-241,442,872,482,126,-764,996,-168,-38,-580,700,-349];4;3;False
[-834,-821,-349,641,-352,678,43,731,824,203,-231,285,-549,652,-970,137,343,-71,542,224,-660,-71,332,131,-897,-141,298,630,-171,90,597,381,-966,-449,943,404,202];21;20;False
[915,-227,203,277,563,831,-165,25,-709,79,-793,-551,5,139,-345,653,183,9,-925,767,-511,-695,-419,-245,-585,-781,613,807];28;28;True
[776,919,978,653,555,-698,-116,688,-854,-878];3;3;True
[-966,378,514,-398,500,522,680,562,461,-498,-31,80,242,360,5,-694,326,-658,435,-457];5;5;True
[366,152,354,-145,-1,967,267,-205,-682,774,162,-867,-400,-210,495,-772,-712,-508,-471,936,566,9,-783,433,-165,-357,760];13;14;False
[-42,230,4,228,-904,732];0;0;True
[254,-344,874,-846,-374,266,-80,508,-876,350,102,-744,-91,521,22,-56,952,-976,118,808,148,564];2;2;True
[-646,-46,842,-968,-382,1000,738,-238,762,616,-308,-768,-818,138,918,-586,80,630,520,-450,558,786,-150,32,308,-106];0;0;True
[286,768,422,264,680,488,588,124,-14,-468,-440,558,962,-760,-728,-716,-304,764,986,-904,564,-672,-202,-86,-256,812,550,-614,478,678,-334,-620,52,-776,918,392,156,-306];0;0;True
[919,-323,15,973,-392,228,-781,10,263,375,33,-761,546,-839,-163,-835,95,63,807,196,-571,-447,-289,303,-339,-141,-471,-807,923,-28,150,445,-255,-885,-786,907,88,791,757,-675,821,507];33;34;False
[394,-14,870,314,-128,-542,-640,322,-236,-362];0;0;True
[-341,566,-917,-470,791,3];4;4;True
[-928,730,-40,638,-110,756,434,-975,-756,286,529,338,-464,-820,-938,188,-512,658,46,-134,-132,-344,958,-269,-428,494,146,562,726,-316,-731,-902,622,538,-601,-658,231,-249,552,680];7;7;True
[478,-334,362,-26,-920,-172,-590,-568,-338,-906,716,860,-976,746,-760,-308,-304,206,826,-428,170,-676,-258,584,-332,690,990,564,288,-218,354,464,636,-582,794];0;0;True
[803,-886,-56,114,201,-948,217,-552,-404,52,-64,500,374,728,498,-998,-988,-38,208,-704,264,556,542,-520,288,412,972,740,-462,-508,-632,-913];4;4;True
[-31,-525,-262,985,297,-129,-611,579,-23,-268,-867,-845,-921,847,-571,295,-961,-81,315,733,-313,656,887,61,588,274,529,-384,665,690,636,879,-465,-797,-21,63,-58,-43,-95,203,-279,-999,610,-683,879,-950,-993,-73];37;37;True
[303,-927,-915,821,-203,-761,-127,-445,-504,-723,-913,-875,-999,-605,16,965,-929,739,455,941,-511,69,725,53];22;22;True
[-241,576,-466,-857,307,198,425,802,-850,873,591,814,-897,-402,913,-509,660,-287,-227,460,-803,-704,739,-553,-320,-610,459,985,-729,-461,600,-215,-531,68,-549,806,83,-852,-352,73,369,107];25;24;False
[-591,-767,117,-3,75,993,-529,-383,-355,-157,-773,223,683,-309,-9,-249,-955,-201,-377,181,361,115];22;22;True
[-91,-515,779,-622,340,-177,895,51,735,93,737,143,264,969,-407,979,998,-606,101,-837,-771,55,385,71,420,201,-295,827,-547,-713,933,-227,334,921,319,-687,-293,330,-29,189,-749,517,-127,757,-805,-135,-661];39;39;True
[-576,-454,-771,614,-482,-960,0,-696,-689,-348,-526,670,-828,-844,118,317,150,884,-934,-882,550,-206,304,734,572,192,946,-422,-930,256,938,34,806,636,296,368,838,-832,-722,-176,542,-934,-154,720,622,-783];4;4;True
[523,896,742,-954,765];2;2;True
[-795,713,185,793,-549,-317,-281,529,-935,287,-205,-523,-253,753,-787,333,-105,-693,129,-739,-941,-973,-911,-345,-579,-223,93,341,-799,875,89,-539,827,369,97,-555,-215,-501,353,561];40;40;True
[-336,-706,828,-426,-674,314,434,-520,-204,940,112,852,550,-748,-654,644,24,-362,612,986,-536,-758,424];0;0;True
[-348,-510,-428,618,-868,-486,190,-580,272,937,284,360,579,-770,-486];2;2;True
[167,-266,610,140,-502,-853,628,-721,-318,722,50,-452,-500,-217,-114,-255,768,20,607,-541,-941,-933,-80,556,872,-595,-794,538,-173,-449,208,50,672,597,942,-211,-325,982,-930,-418,-861,112,560,-663,884,-874,594];17;17;True
[336,-503,735,307,265,93,-167,-129,-635,887,125,801,-61,969,-5,-795,-224,431,-81,-295,-695,-175,767,157,-949,715,103,217,839,491,386,239,-879,619,-481,-351,763,895,-971];36;36;True
[-606,292,982];0;0;True
[-759,569];2;2;True
[29,936,-192,256,339,-664,492,574,949,927,-329,-464,252,-487,484,510,156,-814,311,-637,934,-30,734,-595,-766,-278,520,-155,243,291,-271,-261];14;14;True
[869,417,-346,-467,559,-401,-835,658,-555,-965,-385,-327,947,-916,-898,264,-889,-365,-289,442,-127,-305,217,18,-365,130,-719,-141,899,-868,-724,749,322,91,-775,489,-919,229,121,-336,-913,119,893,-80,901,-297,-391,76];34;36;False
[620,543,660,-284,-24,-382,-232,-144,-260,994,-12,-286,134,220,-394,94,600,422,-110,-778,-648,-660,362,-886,-926,908,390,384,-234,332,-628,-12,238,-676,-782,974,-12];1;1;True
[167,193,-639,799,-17,-261,280,505,-805,-75,-687,711,570,269,897,457,172,-884,814,817,747,750,280,81,938,-914,179,227,991,853];21;23;False
[-825,144,-649,565,565,989,-933,-966,-197,-358,133,268,-586,-97,-520,-768,335,269,-169,149,188,147,212,-955,355,-568,-241,293,626,-603,-448,239,267,-1,-260,-925,389,866,657,298,-604,638,-123,-629,-251,776,-878,-520,499,-905];30;29;False
[-436,-520,-925,404,714,472,-526,-961,992,74,918,676,-748,-784];2;2;True
[-998,248,192,-504,-234,604,-638];0;0;True
[387,-1000,-493,984,699,863,-51];5;5;True
[424,-802,10,-90,-416,-490,546,-668,-948,-12,508,-252,360,680,706,-502,760,832,966,-302,-682,-832,-916,-718,724,-970,502,-134,-582,14,-366,-784,-860,318,-864,-554,612,192,932,266,-174,-722,214,116,-868,300,214];0;0;True
[429,-219,-621,551,937,-145,293,945,559,751,37,-557,-633,679,123,-649,-373,13,297,-249,753,-395,-445,-717,749,-985,609,-915,987,-585,729,-653,807,-213,-983,-289,513,509,819,945,-609,45];42;42;True
[-748,615,381,-18,372,-128,808,-270,345,311,-313,-734,-2,393,261,466,755,-434,-541,244,46,-324,714,-394,-452,-959,-153,788,63,-579,-108,834,-351,-979,-975,-233,-875,-625,-860,-866,284];19;21;False
[-343,407,-351,-57,-993,109,-207,85,264,-535,533,813,657,369,-379,589,-155,-785,-97,717,909,79,-947,-495,-949,713,85,235,561,485,405,-539,-47,297,-113,-195,607,240,577,-559,-929,51,-471,303,333,-167,793,-909,951,-95];48;40;False
[-848,324,-607,647,433,-643];4;4;True
[-883,-783,769,621,-101,869,797,-405,977,393,-535,973,-839,631,-831,-41,-913,-799,573,-975,-305,45,387,725,-899,109,-317,871,35,-15,751,-261,223];33;31;False
[355,707,-113,359,-909,-491,-141,-747,359,-139,-856,-173,-789,-397,-191,-809,-819];16;15;False
[398,824,682,129,-50,254,-618,-740,-139,-762,-360,-398,-650,-992,108,-11,426,462,988,-210,-368,431,-412,338,-148,-748,-48,-516,-840,-242,-112,-522,-334,-160,954,168,-394,350,16,0];4;4;True
[96,-640,-336,-906,976,-526,866,-346,-875,-376,518,-216,28,828,-603,442,-62,-660,-692,-430,278,618,-971,772,482,612,-373,110,812,190,76,-180,-932];4;4;True
[-553,368,589,941,-847,942,-972,-757,-662,740,-990];5;5;True
[-82,910,-450,-866,772,706,-738,-115,570,518,-226,150,958,362,-828,-398,-776,-753,-406,-632,-54,-1000];2;2;True
[-326,-288,24,-770,-76,314,-520,626,598,302,-630,-590,50,50,-116,246,924,164,152,-858,-860,-188,922,-88,-898,-26,-66];0;0;True
[-916,-611,308,-814,70,285,899,262,644,-396,-54,265,-227,-390,-629,-615,299,-20,-390,472,535,-712,442,307,-62,-51,889,-112,-747,-317,54,-734,504,696,816,-608,532,520,-639];15;14;False
[-989,853,-359,193,583,842,572,-232,-901,972,359,-510,-459,599,841,-611,-572,339,843,724,-510,-661,-712,754,255,589,-422,439,-738,863,-952,-773,-178,113];20;22;False
[319,645,197,743,-165,-851,491,-743,341,851,287,841,-723,-209,113,-827,-531,-381,-925,-997,-221,565,-255,743,-691,973,475,-295,-871];29;27;False
[-306,434,-544,168,624,526,-446,-416,390,404,-614,348,288];0;0;True
[941,-393,331,-338,-854,-168,341,-952,977,-551,-272,-753,-703];8;8;True
[-112,-955,127,-237,-126,-980,-629,108,-1000,-835,-302,-562,682,241,-924,-993,188,-493,350,-500,140,718,-758,-425,-498,-628,-789,986,-360,370,873,-715,-306,118,704,881,-43,-608];14;15;False
[-502,724,860,-468,728];0;0;True
[0,943,-713,403,711,945,-781,-629,-545,451,153,-315,465,-222,847,821,-140,727,-759,801,-94,-385,639,201,214];20;22;False
[831,981,-413,239,-351,927,-987,595,487,639,-785,337,-111,-7,-497,577,-105,-979,287,157,-375,-499,707,-756,-902,889,-721,583];26;26;True
[-802,958,636,-895,-608,365,420];2;1;False
[271,77,-157,589,936,-901,-913,-547,-671,-99,-529,-53];11;10;False
[140,-586,-302,-562,-30,-90,894,-392,400,814,170,-474,630,528,100,-642,974,-244,680,-662,964,310,-734,458,-524,-550,-780,34,952,-198,-222,326,-462,-256,-510,-46,816,852,-36];0;0;True
[808,-372,-896,706,-940,-84,-186,852,-784,-772,-968,-834,180,206,334,884,824,-940,-424,-310,-706,-124,-640,208,-506,-954,744,102,-752,-636,616,-746,168];0;0;True
[413,385,-157,147,605,909,446,950,-321,-718,174,931,-625,-297,995,-291,-261,333,-264,638,441,-136,-272,-517,-890,772,860,241,-787,457,-861,-556,526,-122,229,-426,673,-762,-940,-751,769,816,864,430,-673,937];26;27;False
[164,-188,78,-506,715,236,262,476,664,242,-656,-16,-678,-346,-28,-786,-848,-924,-140,984,302,-598,930,34,98,-808,-741,-627,-186,712,-454,-915,-297,-540,706,-288,-310,-348,80,939,-751,-564,-118,-356];7;9;False
[-748,339,-402,368,445,853,-362,-57,-342,440,284,-631,-764,-356,697,-198,-270,-596,-792,-242,-368,-160,-977,114,-255,722,464,-384,738];8;8;True
[174,-558,-818,252,828,36,556,-544,-932,-946,676,162,146,-870,540,56,-228,172,-748,-492,604,688,-712,96,-620,-128,-686,-948,-774,18,610,778,-286,342,422,488,992,-938,648,700,-349,464,353,996,444,-228];2;2;True
[-32,-816,486,884,102,800,394,236,-452,965,-608,628,88,192,148,-576,786,-756,336,535,870,968,92,-111,396,686,662,913,-667,639,-76];6;6;True
[210,756,-508,654,824,790,644,-161,966,482,-280,440,-822,886,928,-219,962];2;2;True
[308,-304,746,834,-14,-776,108,16,52,490,358,-728,620,804,828,-274,-574,372,158,952,508,-598,196,828];0;0;True
[-684,961,-321,60,907,341,589,-237,-981,-861,-858,772];8;10;False
[-667,-838,815,-207,177,-35,610,894,-744,-961,-252,-667,-178,-215,995,906];9;9;True
[-962,-289,427,-209,314,-507,-744,-911,-462,362,240,-233,686,-572,-30];6;6;True
[-17,-404,327,-608,490,563,185,658,-675,-418,602,-341,728,720,-903,699,-626,-668,-854,196,238,48,970,70,-381,335,-446,-957,-381,656,-192,407,472,-862,-887,-427,508,-245,163,-971,-512,914,1];19;18;False
[-625,849,655,-169,-13,779,221,369,-689,-945,391,-111,205,233,317,591,755,-831,-549,353,175,-327,513,-83,815,-725,183,-119,807,-491,-805];31;31;True
[-114,-262,475,-826,224,-834,880,269,-880,362,-180,448,-789,584,-199,470,52,712,328,447];5;5;True
[-367,777,-822,170,860,-904,262,-325,360,-428,10,113,121,956,-231,436,-671,-302,-719,-242,735,513,-757,-286,735];12;11;False
[-705,-143,-619,335,307,-846,-132,-824,855,403,-855];8;8;True
[348,-224,-156];0;0;True
[-181,-95,731,297,-987,924,-448,673,-399,644,-8,726,591,-975,962,-165,731,-131,-845,494,209,111,-777];16;15;False
[-583,312,818,-330,26,850,-874,-984,240,169];2;2;True
[262,196,-491,-332,799,-68,-740,938,-258,531,-794,922,161,-362,-282,-777,745,-343,297,567,-888,145,561,451,157,-742,67,480,-14,984,-703,440,-44,-878,452,-809,620,190,-690,-386,-661,-610,416,331,-92,-407,47,746];20;19;False
[-897,-273,-971,-451,-662,25,716,-585,-288,953,-585,401,-859,810,-713,-755,-43,-600,-34,642,-131,-399,23,453,-716,-559,289,796,-823,-635];21;22;False
[-439,755,383,415,269,-923,-729,-509,-21,381,237,687,157,-753,-273,-641,-333,-627,-865,481,381,573,-611,-37,631,-219,-217,859,565,-615,-453,351,-543,-439,-931,703,163,-411,-751,-863,399,-843,-321,-645];44;44;True
[696,-230,988,712,872,354,976,-814,306,-372,144,-702,-758,-225,-238,2,632,-428,108,-688,-190,-214,-986,392,-874,124,-626,-42,286,-902,-400,-242,-450,542,836,126,-350];1;1;True
[132,-508,634,-298,-130,538,-176,-704,-948,748,774,64,-258,-964,-830,-918];0;0;True
[485,363,-235,650,-41,149,543,-519,-125,-113,-555,205,-933,443,899,-928,714,821,963,587,-6,-548,354,-97,572,573,-516,-119,-993,-277,-115,-189];24;25;False
[-303,741,31,993,-885,-781,-881,-745,415,-385,-923,-599,891,-401,725,943,693,-845,263,-657,-101,-21,759,501,-945,-595,-939,-967,559,-127];30;30;True
[99,484,56,843,-52,88,582,42,-866,-816,-173,280,646,616,36,-523,-972,-524,-98,471,-93,-542,-360,750,-340];6;6;True
[229,-178,393,783,-593,234,-429,669,-647,599,-901,-291,-552,-910,707,-703,294,-773,0,-55,-228,-276,669,-928,-1,-902,579];17;16;False
[-717,112,458,771,464,-161,-14,695,-233,-654,854,-672,-740,846,-554,928,296,-291,322,586,864,162,186,-104,468,-557,-846,-2,-384,901,-961,-64,131,862,-261,-95,480,887,136,458,-411];14;14;True
[892,-300,-606,-286,-638,-556,806,-838,302,784,-922,726,920,-864,-818,250,-850,-840,602,-610,-610,950,166,-872,-666,-482,458,-216,426,876,-310,-96,-728,-472,404,402,52];0;0;True
[431,243,420,-821,56,-801,-688,420];4;4;True
[-969,582,86,-552,-260,586,-229,631,904,862,-896,454,579,152,798,-406,249,778,-542,38,-29,390,540,-854,519,-762,-645,898,280,464,-208,-78,-20,302,-440,154,186,586,313,-954,661,424,484,511,-796,-912,-939,644,-949,834];13;12;False
[-573,-487,155,556,413,615,760,745,449,495,387,-118,659,791,987,943,-988,806,-152,-884,-575,-964,233,92];15;16;False
[493,902,898,-927,-188,-278,-489,-152,-772,-984,434,-144,280,-648,-802,-638,-164,48,420,640,517,-625,-380,-803,-780];6;6;True
[-261,1];2;2;True
[853,-863,-745,-383,257,441,-619,413,809,-417,-667,455,-829,-825,-659,651,-473,-325,711,839,413,389,-931,-163,-147,-319,95,-19,71,17,77,809,865,429,-287,-133,625,-571,-227,-993,955,275,167,137];44;44;True
[881,-857,-369,595,387,-109,-237,-993,-907,-719,-779,901,-235,107,-67,-341,801,-887,777,507,181,147,909,189,-851,-781,-685,891,-442,-727,469,843,785,-131,-651,-255,131,-859,895,89];39;39;True
[-134,-359,-446,274,866,846,-960,894,204,-540,-904,897,-879,698,20,-244,-918,-642,740,220,854,-438,-646,-204,-848,464,-866,-205,-820,511,970,962,902,-276,-252,-846,198,-288,388,879,577];7;7;True
